Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
25/02/2021,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,2
25/02/2021,South/South West Hospital Group,0913,Mercy University Hospital,5000,General Medicine,Day Case,Adult,65+,18+ Months,1
25/02/2021,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,216
25/02/2021,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,106
25/02/2021,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,43
25/02/2021,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,12
25/02/2021,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,40
25/02/2021,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,20
25/02/2021,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,3
25/02/2021,South/South West Hospital Group,0915,South Infirmary Victoria University Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,2
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,114
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,114
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,85
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,76
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,133
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,84
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,302
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,57
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,39
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,36
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,25
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,42
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,44
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,89
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,74
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,72
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,33
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,15
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,9
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,4
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,18+ Months,17
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,27
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,21
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,14
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,6
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
25/02/2021,University of Limerick Hospital Group,0300,University Hospital Limerick,2600,General Surgery,Day Case,Adult,65+,18+ Months,5
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,108
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,72
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,80
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,81
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,54
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,12
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,22
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,49
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,42
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,29
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,31
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,13
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,5
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,10
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,0700,Gastro-Enterology,Inpatient,Adult,16-64, 15-18 Months,1
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1900,Paediatrics,Day Case,Adult,16-64,  3-6 Months,1
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1900,Paediatrics,Day Case,Child,0-15,  0-3 Months,5
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1900,Paediatrics,Day Case,Child,0-15,  3-6 Months,1
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,1900,Paediatrics,Day Case,Child,0-15, 12-15 Months,1
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,96
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,98
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,51
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,33
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,58
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,46
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,12
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,25
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,22
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,13
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,6
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,17
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,13
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,5
25/02/2021,University of Limerick Hospital Group,0304,Nenagh Hospital,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,23
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,47
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,35
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,53
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,37
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,41
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,58
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,16
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,16
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,15
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,17
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,22
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,15
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,15
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,178
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,143
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,73
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,106
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,85
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,93
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,50
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,63
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,48
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,21
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,20
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,23
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,25
25/02/2021,University of Limerick Hospital Group,0305,Ennis Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,14
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,4
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,58
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,22
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,11
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,34
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,24
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,31
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,34
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,5
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,4
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,5
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,9
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,6
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,11
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,0700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,1
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,233
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,151
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,72
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,93
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,110
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,57
25/02/2021,University of Limerick Hospital Group,0918,St. John's Hospital Limerick,2600,General Surgery,Day Case,Adult,16-64,18+ Months,42
