ArchiveDate,Hospital_Name,Case_Type,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
23/12/2021,Portiuncula University Hospital,Day Case,Adult,402,74,30,9,515
23/12/2021,Roscommon University Hospital,Day Case,Adult,250,143,52,87,532
23/12/2021,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,320",125,73,50,"1,568"
23/12/2021,Sligo University Hospital,Day Case,Adult,"1,265",326,217,122,"1,930"
23/12/2021,South Infirmary Victoria University Hospital,Day Case,Adult,"1,623",376,197,31,"2,227"
23/12/2021,St. Columcille's Hospital,Day Case,Adult,533,102,36,16,687
23/12/2021,St. James's Hospital,Day Case,Adult,"2,242",642,346,749,"3,979"
23/12/2021,St. John's Hospital Limerick,Day Case,Adult,342,116,130,170,758
23/12/2021,St. Luke's General Hospital Kilkenny,Day Case,Adult,378,160,75,85,698
23/12/2021,St. Michael's Hospital,Day Case,Adult,27,3,0,2,32
23/12/2021,St. Vincent's University Hospital,Day Case,Adult,"1,416",416,240,148,"2,220"
23/12/2021,Tallaght University Hospital,Day Case,Adult,"1,704",368,97,128,"2,297"
23/12/2021,Tipperary University Hospital,Day Case,Adult,158,10,0,0,168
23/12/2021,University Hospital Kerry,Day Case,Adult,226,85,38,47,396
23/12/2021,University Hospital Limerick,Day Case,Adult,916,161,69,124,"1,270"
23/12/2021,University Hospital Waterford,Day Case,Adult,"2,406",494,310,901,"4,111"
23/12/2021,Wexford General Hospital,Day Case,Adult,646,228,74,43,991
23/12/2021,Beaumont Hospital,Inpatient,Adult,"1,006",393,2,2,"1,403"
23/12/2021,Cavan General Hospital,Inpatient,Adult,23,0,0,0,23
23/12/2021,Connolly Hospital Blanchardstown,Inpatient,Adult,219,2,0,0,221
23/12/2021,Coombe Women and Infants University Hospital,Inpatient,Adult,31,11,2,0,44
23/12/2021,Cork University Hospital,Inpatient,Adult,213,67,69,66,415
23/12/2021,Cork University Maternity Hospital,Inpatient,Adult,82,28,44,62,216
23/12/2021,Croom Orthopaedic Hospital,Inpatient,Adult,215,78,29,6,328
23/12/2021,Galway University Hospitals,Inpatient,Adult,903,326,233,926,"2,388"
23/12/2021,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,218,0,0,0,218
23/12/2021,Letterkenny University Hospital,Inpatient,Adult,224,61,77,142,504
23/12/2021,Mater Misericordiae University Hospital,Inpatient,Adult,788,238,135,369,"1,530"
23/12/2021,Mayo University Hospital,Inpatient,Adult,112,37,33,89,271
23/12/2021,Mercy University Hospital,Inpatient,Adult,134,20,19,36,209
23/12/2021,Midland Regional Hospital Mullingar,Inpatient,Adult,4,14,2,0,20
23/12/2021,Midland Regional Hospital Portlaoise,Inpatient,Adult,15,4,4,2,25
23/12/2021,Midland Regional Hospital Tullamore,Inpatient,Adult,315,101,33,93,542
23/12/2021,National Orthopaedic Hospital Cappagh,Inpatient,Adult,900,111,13,16,"1,040"
23/12/2021,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,392,89,27,2,510
23/12/2021,Our Lady's Hospital Navan,Inpatient,Adult,161,28,29,35,253
23/12/2021,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,192,30,22,26,270
23/12/2021,Sligo University Hospital,Inpatient,Adult,363,115,96,128,702
23/12/2021,Small Volume Hospitals,Inpatient,Adult,15,4,2,2,23
23/12/2021,South Infirmary Victoria University Hospital,Inpatient,Adult,189,34,17,64,304
23/12/2021,St. James's Hospital,Inpatient,Adult,670,301,206,563,"1,740"
23/12/2021,St. John's Hospital Limerick,Inpatient,Adult,296,59,65,73,493
23/12/2021,St. Luke's General Hospital Kilkenny,Inpatient,Adult,38,15,7,9,69
23/12/2021,St. Michael's Hospital,Inpatient,Adult,544,114,37,33,728
23/12/2021,St. Vincent's University Hospital,Inpatient,Adult,551,139,75,189,954
23/12/2021,Tallaght University Hospital,Inpatient,Adult,473,167,127,227,994
23/12/2021,University Hospital Kerry,Inpatient,Adult,133,48,25,30,236
23/12/2021,University Hospital Limerick,Inpatient,Adult,240,60,45,77,422
23/12/2021,University Hospital Waterford,Inpatient,Adult,111,39,41,76,267
23/12/2021,Wexford General Hospital,Inpatient,Adult,12,4,4,0,20
23/12/2021,Cavan General Hospital,Day Case,Child,20,0,0,0,20
23/12/2021,Children's Health Ireland,Day Case,Child,"1,628",561,312,446,"2,947"
23/12/2021,Cork University Hospital,Day Case,Child,53,16,10,17,96
23/12/2021,Galway University Hospitals,Day Case,Child,151,47,42,57,297
23/12/2021,Letterkenny University Hospital,Day Case,Child,24,4,11,13,52
23/12/2021,Mercy University Hospital,Day Case,Child,91,19,12,2,124
23/12/2021,Midland Regional Hospital Mullingar,Day Case,Child,17,4,0,0,21
23/12/2021,Midland Regional Hospital Tullamore,Day Case,Child,44,2,0,0,46
23/12/2021,National Orthopaedic Hospital Cappagh,Day Case,Child,40,12,0,0,52
23/12/2021,Nenagh Hospital,Day Case,Child,28,2,0,2,32
23/12/2021,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,41,4,4,2,52
23/12/2021,Portiuncula University Hospital,Day Case,Child,31,0,2,2,35
23/12/2021,Royal Victoria Eye and Ear Hospital,Day Case,Child,33,4,4,11,53
23/12/2021,Sligo University Hospital,Day Case,Child,56,7,4,2,70
23/12/2021,Small Volume Hospitals,Day Case,Child,45,6,4,6,62
23/12/2021,South Infirmary Victoria University Hospital,Day Case,Child,74,9,2,2,87
23/12/2021,University Hospital Limerick,Day Case,Child,80,16,10,21,127
23/12/2021,University Hospital Waterford,Day Case,Child,78,7,2,12,99
23/12/2021,Beaumont Hospital,Inpatient,Child,11,13,0,0,24
23/12/2021,Children's Health Ireland,Inpatient,Child,"1,247",663,423,670,"3,003"
23/12/2021,Galway University Hospitals,Inpatient,Child,31,18,3,9,61
23/12/2021,Midland Regional Hospital Mullingar,Inpatient,Child,31,1,0,0,32
23/12/2021,Midland Regional Hospital Tullamore,Inpatient,Child,82,0,0,0,82
23/12/2021,National Orthopaedic Hospital Cappagh,Inpatient,Child,159,24,14,20,217
23/12/2021,Our Lady of Lourdes Hospital Drogheda,Inpatient,Child,32,1,0,0,33
23/12/2021,Sligo University Hospital,Inpatient,Child,31,6,7,10,55
23/12/2021,Small Volume Hospitals,Inpatient,Child,28,1,7,14,51
23/12/2021,South Infirmary Victoria University Hospital,Inpatient,Child,28,3,0,1,32
23/12/2021,University Hospital Kerry,Inpatient,Child,14,6,0,1,21
23/12/2021,University Hospital Limerick,Inpatient,Child,14,0,3,5,22
23/12/2021,University Hospital Waterford,Inpatient,Child,28,3,3,1,35
